Date,Day of the Week,Day Type,FOMC Day,FOMC Week,Week0,Week1,Week2,Week3,Week4,Week5,Week6,FedEffective,FE_Weekly,VIX,VIX_Ratio,GDP_PCT,Unemployment,SP_Volume,SP_Vol_Ratio,SP_Std_Dev,DailyPremium,WeeklyPremium,FF_daily,FF_weekly,Trade
26-Jul-94,Tuesday,Trading Day,14,3,0,0,0,1,0,0,0,4.26,0.024299716,11.66,0.966552316,1.161098402,6.1,232670000,0.925018884,0.84102772,-0.475534989,0.732046211,-0.17,1.3,1
27-Jul-94,Wednesday,Trading Day,15,3,0,0,0,1,0,0,0,4.28,0.038668309,11.93,0.951383068,1.161098402,6.1,251680000,0.939665472,0.840482653,-0.414568065,0.782917937,-0.25,1.57,1
28-Jul-94,Thursday,Trading Day,16,3,0,0,0,1,0,0,0,4.3,0.040999419,12.03,1.012468828,1.161098402,6.1,245990000,0.842085444,0.833345236,0.903244432,0.965626586,0.24,1.83,1
29-Jul-94,Friday,Trading Day,17,3,0,0,0,1,0,0,0,4.29,0.040178175,11.13,1.108715184,1.161098402,6.1,269560000,1.030428135,0.834681455,2.133133753,0.448253085,0.95,1.07,1
1-Aug-94,Monday,Trading Day,18,3,0,0,0,1,0,0,0,4.34,0.039096949,11.17,1.111011638,1.161098402,6,258180000,1.20944395,0.830710225,1.513955926,-0.105162555,0.53,-0.2,-1
2-Aug-94,Tuesday,Trading Day,19,4,0,0,0,0,1,0,0,4.21,0.029680842,11.27,1.112688554,1.161098402,6,294740000,1.266772682,0.832772055,-0.22117636,-0.321064673,0.1,-0.53,-1
3-Aug-94,Wednesday,Trading Day,20,4,0,0,0,0,1,0,0,4.25,0.023401262,11.35,1.049339207,1.161098402,6,283840000,1.12778131,0.832651329,0.49897518,-0.273527626,0.01,-0.54,-1
4-Aug-94,Thursday,Trading Day,21,4,0,0,0,0,1,0,0,4.28,0.038606686,12.18,0.99589491,1.161098402,6,289150000,1.175454287,0.830616951,-1.683623076,-0.124517011,-0.52,-1.11022E-16,-1
5-Aug-94,Friday,Trading Day,22,4,0,0,0,0,1,0,0,4.28,0.040766466,12.34,0.898703404,1.161098402,6,230270000,0.854243953,0.836681103,-0.633944446,0.05524148,-0.32,0.26,1
8-Aug-94,Monday,Trading Day,-6,-1,0,0,0,0,0,0,0,4.3,0.033876526,12.41,0.971796938,1.161098402,6,217680000,0.843132698,0.844657899,0.434445336,0.519495165,0.2,1.13,1
9-Aug-94,Tuesday,Trading Day,-5,-1,0,0,0,0,0,0,0,4.23,0.107813772,12.54,0.908293461,1.161098402,6,259140000,0.87921558,0.841494339,0.016508874,0.366299362,0.09,0.91,1
10-Aug-94,Wednesday,Trading Day,-4,-1,0,0,0,0,0,0,0,4.19,0.112228508,11.91,0.968933669,1.161098402,6,279500000,0.984709696,0.840828929,1.244028259,0.79554601,0.55,1.42,1
11-Aug-94,Thursday,Trading Day,-3,-1,0,0,0,0,0,0,0,4.22,0.194507926,12.13,0.995053586,1.161098402,6,275690000,0.953449767,0.838468173,-0.784830625,0.55660503,-0.26,1.04,1
12-Aug-94,Friday,Trading Day,-2,-1,0,0,0,0,0,0,0,4.22,0.22348964,11.09,1.156898106,1.161098402,6,249280000,1.082555261,0.83632012,1.68732398,0.498900544,0.55,0.95,1
15-Aug-94,Monday,Trading Day,-1,0,1,0,0,0,0,0,0,4.5,0.130183021,12.06,1.046434494,1.161098402,6,223210000,1.025404263,0.834920933,-0.331533679,0.213161516,-0.02,0.52,1
16-Aug-94,Tuesday,Trading Day,0,0,1,0,0,0,0,0,0,4.35,0.125944054,11.39,1.031606673,1.161098402,6,306640000,1.183298603,0.840495572,2.162742118,0.130180629,0.6,0.34,1
17-Aug-94,Wednesday,Trading Day,1,0,1,0,0,0,0,0,0,4.72,0.034982989,11.54,1.002599653,1.161098402,6,309250000,1.106440072,0.844222957,0.049323356,-0.060449988,0.17,0.28,-1
18-Aug-94,Thursday,Trading Day,2,0,1,0,0,0,0,0,0,4.7,0.026992062,12.07,0.995857498,1.161098402,6,287330000,1.042221336,0.844455174,-1.073353057,0.412756578,-0.35,0.82,1
19-Aug-94,Friday,Trading Day,3,0,1,0,0,0,0,0,0,4.64,0.042706083,12.83,0.950116913,1.161098402,6,276630000,1.109715982,0.841579583,0.258628841,0.527731072,0.12,1.1,1
22-Aug-94,Monday,Trading Day,4,1,0,1,0,0,0,0,0,4.69,0.04029652,12.62,0.936608558,1.161098402,6,235870000,1.056717889,0.837740816,-0.746438116,1.086921523,-0.2,2.06,1
23-Aug-94,Tuesday,Trading Day,5,1,0,1,0,0,0,0,0,4.64,0.051915683,11.75,0.955744681,1.161098402,6,307240000,1.001956692,0.837810159,1.209589033,1.322667132,0.54,2.43,1
24-Aug-94,Wednesday,Trading Day,6,1,0,1,0,0,0,0,0,4.64,0.046547467,11.57,1.034572169,1.161098402,6,310510000,1.004074373,0.837974208,2.41535619,1.24141464,0.71,2.24,1
25-Aug-94,Thursday,Trading Day,7,1,0,1,0,0,0,0,0,4.75,0.035790395,12.02,0.986688852,1.161098402,6,284230000,0.989211012,0.837973859,-0.49848059,0.693164177,-0.07,1.43,1
26-Aug-94,Friday,Trading Day,8,1,0,1,0,0,0,0,0,4.71,0.037416574,12.19,0.935192781,1.161098402,6,305120000,1.102989553,0.838355028,3.054581098,0.543858668,1.08,1.01,1
29-Aug-94,Monday,Trading Day,9,2,0,0,1,0,0,0,0,4.78,0.036449574,11.82,0.935192781,1.161098402,6,266080000,1.128079027,0.831744926,0.432289929,-0.297308976,0.17,-0.39,-1
30-Aug-94,Tuesday,Trading Day,10,2,0,0,1,0,0,0,0,4.67,0.026992062,11.23,1.04096171,1.161098402,6,294520000,0.958599141,0.831316111,0.803326572,-0.383766962,0.35,-0.56,-1
31-Aug-94,Wednesday,Trading Day,11,2,0,0,1,0,0,0,0,4.7,0.037352886,11.97,0.98663325,1.161098402,6,354650000,1.142153232,0.838831054,-0.325896126,-0.452666981,-0.1,-0.88,-1
1-Sep-94,Thursday,Trading Day,12,2,0,0,1,0,0,0,0,4.76,0.033876526,11.86,1,1.161098402,5.9,282830000,0.995074412,0.838967443,-1.245008131,-0.481744708,-0.49,-0.8,-1
2-Sep-94,Friday,Trading Day,13,2,0,0,1,0,0,0,0,4.72,0.033594217,11.4,1.150877193,1.161098402,5.9,216150000,0.708409806,0.85529295,-1.151257123,-0.003195357,-0.32,0.15,-1
5-Sep-94,Monday,Holiday,14,3,0,0,0,1,0,0,0,4.72,0.047056197,11.4,1.150877193,1.161098402,5.9,216150000,0.812349669,0.867733359,-1.151257123,-0.003195357,#N/A,#N/A,-1
6-Sep-94,Tuesday,Trading Day,15,3,0,0,0,1,0,0,0,4.81,0.047258156,11.69,1.177929855,1.161098402,5.9,199670000,0.677950564,0.883689524,0.458826474,-0.511622942,0.03,-0.9,-1
7-Sep-94,Wednesday,Trading Day,16,3,0,0,0,1,0,0,0,4.74,0.035523299,11.81,1.108382727,1.161098402,5.9,290330000,0.818638094,0.854737929,-0.471284761,-0.460552825,-0.02,-0.63,-1
8-Sep-94,Thursday,Trading Day,17,3,0,0,0,1,0,0,0,4.72,0.045617457,11.86,1.001686341,1.161098402,5.9,295010000,1.043064739,0.85831173,1.147738624,-0.229912483,0.46,-0.35,-1
9-Sep-94,Friday,Trading Day,18,3,0,0,0,1,0,0,0,4.68,0.056694671,13.12,0.975609756,1.161098402,5.9,293360000,1.357205644,0.856625912,-2.637024145,0.182560551,-0.93,0.33,1
12-Sep-94,Monday,Trading Day,19,4,0,0,0,0,1,0,0,4.73,0.056694671,14.01,0.932191292,1.161098402,5.9,244680000,1.131991672,0.849950157,-1.056370901,0.329221464,-0.44,0.74,1
13-Sep-94,Tuesday,Trading Day,20,4,0,0,0,0,1,0,0,4.64,0.056103646,13.77,1.049382716,1.161098402,5.9,293370000,1.469274303,0.83323512,0.714177056,0.499132752,0.3,1.05,1
14-Sep-94,Wednesday,Trading Day,21,4,0,0,0,0,1,0,0,4.78,0.04785892,13.09,1.106951872,1.161098402,5.9,297480000,1.024627148,0.833564324,0.68191695,-0.448146086,0.26,-0.69,-1
15-Sep-94,Thursday,Trading Day,22,4,0,0,0,0,1,0,0,4.79,0.073029674,11.88,1.169191919,1.161098402,5.9,281920000,0.955628623,0.833305974,3.210103798,-0.766711342,1.14,-1.5,-1
16-Sep-94,Friday,Trading Day,23,4,0,0,0,0,1,0,0,4.68,0.07174691,12.8,1.13515625,1.161098402,5.9,410750000,1.400156804,0.864041466,-1.903719581,-1.433223345,-0.52,-2.74,-1
19-Sep-94,Monday,Trading Day,-6,-1,0,0,0,0,0,0,0,4.71,0.062830081,13.06,1.114854518,1.161098402,5.9,277110000,1.132540461,0.855792531,-0.206814465,-1.227602393,-0.13,-2.55,-1
20-Sep-94,Tuesday,Trading Day,-5,-1,0,0,0,0,0,0,0,4.7,0.062564253,14.45,0.977854671,1.161098402,5.9,326050000,1.111395167,0.853901739,-4.022217131,-1.061552304,-1.44,-2.22,-1
21-Sep-94,Wednesday,Trading Day,-4,-1,0,0,0,0,0,0,0,4.87,0.186968294,14.49,0.914423741,1.161098402,5.9,351830000,1.182701358,0.852369801,-0.91090933,-0.127745609,-0.55,-0.62,-1
22-Sep-94,Thursday,Trading Day,-3,-1,0,0,0,0,0,0,0,4.78,0.171061114,13.89,1.005759539,1.161098402,5.9,305210000,1.082612089,0.848270603,-0.12245622,0.331695139,-0.1,0.52,1
23-Sep-94,Friday,Trading Day,-2,-1,0,0,0,0,0,0,0,4.71,0.169887918,14.53,0.982794219,1.161098402,5.9,300060000,0.730517346,0.835280868,-0.875614821,0.078474373,-0.33,0.25,1
26-Sep-94,Monday,Trading Day,-1,0,1,0,0,0,0,0,0,4.78,0.470946362,14.56,1.06043956,1.161098402,5.9,272530000,0.983472267,0.836084523,0.623435983,0.318519432,0.2,0.79,1
27-Sep-94,Tuesday,Trading Day,0,0,1,0,0,0,0,0,0,4.29,0.468004884,14.13,1.179051663,1.161098402,5.9,290330000,0.890446251,0.836357521,0.646816343,0.094292325,0.16,0.32,1
28-Sep-94,Wednesday,Trading Day,1,0,1,0,0,0,0,0,0,4.61,0.376247133,13.25,1.201509434,1.161098402,5.9,330020000,0.938009834,0.832434958,1.386294412,-0.794225854,0.59,-1.31,-1
29-Sep-94,Thursday,Trading Day,2,0,1,0,0,0,0,0,0,4.77,0.349366774,13.97,1.162491052,1.161098402,5.9,302280000,0.990400052,0.832388552,-1.38856005,-1.187766127,-0.37,-2.28,-1
30-Sep-94,Friday,Trading Day,3,0,1,0,0,0,0,0,0,5.44,0.349366774,14.28,1.044817927,1.161098402,5.9,291900000,0.972805439,0.832526961,0.324610473,-1.040375918,0.21,-2.14,-1
3-Oct-94,Monday,Trading Day,4,1,0,1,0,0,0,0,0,4.83,0.118019369,15.44,0.953367876,1.694335415,5.8,269130000,0.987524309,0.832992321,-0.497699552,-0.810895303,-0.27,-1.75,-1
4-Oct-94,Tuesday,Trading Day,5,1,0,1,0,0,0,0,0,4.78,0.108737342,16.66,0.81332533,1.694335415,5.8,325620000,1.121551338,0.83406168,-3.795774552,-0.276898138,-1.47,-0.73,-1
5-Oct-94,Wednesday,Trading Day,6,1,0,1,0,0,0,0,0,4.77,0.098270763,15.92,0.911432161,1.694335415,5.8,359670000,1.08984304,0.838983333,-0.581406951,1.216727741,-0.38,2.02,1
6-Oct-94,Thursday,Trading Day,7,1,0,1,0,0,0,0,0,4.77,0.085773789,16.24,0.917487685,1.694335415,5.8,272620000,0.901879053,0.842109107,-0.651609005,1.313307605,-0.23,2.39,1
7-Oct-94,Friday,Trading Day,8,1,0,1,0,0,0,0,0,4.57,0.069385054,14.92,0.892761394,1.694335415,5.8,284230000,0.973723878,0.84279572,1.472013545,1.684253441,0.6,2.97,1
10-Oct-94,Monday,Trading Day,9,2,0,0,1,0,0,0,0,4.57,0.070811621,14.72,1.002717391,1.694335415,5.8,213110000,0.791847806,0.859706543,2.122497433,1.520835637,0.75,2.54,1
11-Oct-94,Tuesday,Trading Day,10,2,0,0,1,0,0,0,0,4.71,0.066440091,13.55,1.076752768,1.694335415,5.8,355540000,1.091886248,0.865164414,3.672354841,1.075066581,1.28,1.72,1
12-Oct-94,Wednesday,Trading Day,11,2,0,0,1,0,0,0,0,4.56,0.066440091,14.51,1.042729152,1.694335415,5.8,269550000,0.749436984,0.856954683,-0.098507633,0.205668972,-0.01,0.24,1
13-Oct-94,Thursday,Trading Day,12,2,0,0,1,0,0,0,0,4.71,0.028702082,14.9,1.073154362,1.694335415,5.8,337900000,1.239454185,0.860905158,1.203120176,0.509430445,0.35,0.74,1
14-Oct-94,Friday,Trading Day,13,2,0,0,1,0,0,0,0,4.71,0.029358215,13.32,1.194444444,1.694335415,5.8,251770000,0.885796714,0.865891693,0.673592652,-0.088932446,0.17,-0.28,-1
17-Oct-94,Monday,Trading Day,14,3,0,0,0,1,0,0,0,4.78,0.035923199,14.76,1.14972893,1.694335415,5.8,238490000,1.119093426,0.856654986,-0.075227129,-0.435692296,-0.07,-0.86,-1
18-Oct-94,Tuesday,Trading Day,15,3,0,0,0,1,0,0,0,4.71,0.016183472,14.59,1.105551679,1.694335415,5.8,259730000,0.730522585,0.845952224,-0.674633209,-0.860250086,-0.2,-1.56,-1
19-Oct-94,Wednesday,Trading Day,16,3,0,0,0,1,0,0,0,4.69,0.016761634,15.13,1.037673496,1.694335415,5.8,317030000,1.176145428,0.849204577,1.420299737,-0.645089691,0.49,-1.39,-1
20-Oct-94,Thursday,Trading Day,17,3,0,0,0,1,0,0,0,4.7,0.074354364,15.99,0.979987492,1.694335415,5.8,331460000,0.980941107,0.847468924,-1.78869428,-0.816482067,-0.67,-1.61,-1
21-Oct-94,Friday,Trading Day,18,3,0,0,0,1,0,0,0,4.68,0.076563077,15.91,0.915147706,1.694335415,5.8,315310000,1.252373198,0.845030529,-1.060206601,-0.111806847,-0.41,-0.31,-1
24-Oct-94,Monday,Trading Day,19,4,0,0,0,0,1,0,0,4.72,0.06350853,16.969999,0.857984729,1.694335415,5.8,282800000,1.185793954,0.836366889,-2.198016075,0.954867764,-0.77,1.62,1
25-Oct-94,Tuesday,Trading Day,20,4,0,0,0,0,1,0,0,4.67,0.079132198,16.129999,0.920024856,1.694335415,5.8,326110000,1.255573095,0.831273942,0.401168763,1.244429711,-0.03,2.21,1
26-Oct-94,Wednesday,Trading Day,21,4,0,0,0,0,1,0,0,4.88,0.062830081,15.7,0.977070064,1.694335415,5.8,322570000,1.017474687,0.831366658,0.56333786,0.750575157,0.27,1.47,1
27-Oct-94,Thursday,Trading Day,22,4,0,0,0,0,1,0,0,4.77,0.067436037,15.67,0.994256541,1.694335415,5.8,327790000,0.988927774,0.831148471,1.734681818,0.431979263,0.63,0.96,1
28-Oct-94,Friday,Trading Day,23,4,0,0,0,0,1,0,0,4.76,0.070945989,14.56,1.150412088,1.694335415,5.8,381450000,1.209761822,0.838133818,4.273166455,0.237310711,1.52,0.58,1
31-Oct-94,Monday,Trading Day,24,5,0,0,0,0,0,1,0,4.9,0.088828352,14.56,1.192994574,1.694335415,5.8,302820000,1.070792079,0.834931823,-0.75020634,-1.217472921,-0.18,-1.87,-1
1-Nov-94,Tuesday,Trading Day,25,5,0,0,0,0,0,1,0,4.76,0.037289089,14.84,1.098382682,1.694335415,5.6,314940000,0.965747754,0.835496634,-2.06810401,-0.975155446,-0.77,-1.73,-1
2-Nov-94,Wednesday,Trading Day,26,5,0,0,0,0,0,1,0,4.67,0.06517376,15.34,1.070404172,1.694335415,5.6,331360000,1.027249899,0.83528464,-1.029641607,-0.280267462,-0.24,-0.46,-1
3-Nov-94,Thursday,Trading Day,27,5,0,0,0,0,0,1,0,4.71,0.247347837,15.58,1.026957638,1.694335415,5.6,285170000,0.86997773,0.839398155,0.761339058,-0.107624432,0.25,-0.31,-1
4-Nov-94,Friday,Trading Day,28,5,0,0,0,0,0,1,0,4.66,0.26403463,16.75,0.985074627,1.694335415,5.6,280560000,0.735509241,0.8323219,-3.000751704,-0.366583187,-0.93,-0.82,-1
7-Nov-94,Monday,Trading Day,-6,-1,0,0,0,0,0,0,0,4.69,0.248394847,17.370001,0.960276283,1.694335415,5.6,255030000,0.842183475,0.837286524,0.461381032,0.015094905,-0.04,-0.31,1
8-Nov-94,Tuesday,Trading Day,-5,-1,0,0,0,0,0,0,0,4.51,0.300483737,16.299999,1.022085952,1.694335415,5.6,290860000,0.923540992,0.836091589,1.406335909,0.330924975,0.5,0.4,1
9-Nov-94,Wednesday,Trading Day,-4,-1,0,0,0,0,0,0,0,5.28,0.26208868,16.42,0.947624848,1.694335415,5.6,337780000,1.019374698,0.837534781,-0.166426454,-0.050984367,-0.09,-0.21,-1
10-Nov-94,Thursday,Trading Day,-3,-1,0,0,0,0,0,0,0,4.99,0.292159448,16,0.994375,1.694335415,5.6,280910000,0.985061542,0.837733097,-0.533454719,0.047447547,-0.26,-0.1,1
11-Nov-94,Friday,Trading Day,-2,-1,0,0,0,0,0,0,0,4.99,0.289177816,16.5,0.96969697,1.694335415,5.6,220800000,0.786997434,0.849497125,-1.092361243,-0.070734487,-0.42,-0.3,-1
14-Nov-94,Monday,Trading Day,-1,0,1,0,0,0,0,0,0,5.48,0.061605504,16.68,0.967026319,1.694335415,5.6,260380000,1.020977924,0.848741775,2.040531385,-0.082340016,0.67,-0.32,-1
15-Nov-94,Tuesday,Trading Day,0,0,1,0,0,0,0,0,0,5.59,0.061566843,16.66,1.034813926,1.694335415,5.6,336450000,1.156742075,0.854812605,-0.503210801,-0.837857689,-0.11,-1.74,-1
16-Nov-94,Wednesday,Trading Day,1,0,1,0,0,0,0,0,0,5.53,0.044293394,15.56,1.183161954,1.694335415,5.6,296980000,0.879211321,0.848689364,0.325733114,-1.648266666,0.02,-3.47,-1
17-Nov-94,Thursday,Trading Day,2,0,1,0,0,0,0,0,0,5.51,0.209318622,15.91,1.183161954,1.694335415,5.6,323190000,1.15051084,0.851628556,-1.124364888,-1.737550613,-0.46,-3.64,-1
18-Nov-94,Friday,Trading Day,3,0,1,0,0,0,0,0,0,5.43,0.273156156,16,1.090000063,1.694335415,5.6,356730000,1.615625,0.840416641,-1.15038889,-1.512677636,-0.44,-3.18,-1
21-Nov-94,Monday,Trading Day,4,1,0,1,0,0,0,0,0,5.49,0.273156156,16.129999,1.043397461,1.694335415,5.6,293030000,1.125393655,0.834215218,-1.737056979,-1.020171424,-0.75,-2.12,-1
22-Nov-94,Tuesday,Trading Day,5,1,0,1,0,0,0,0,0,5.43,0.239015839,17.24,0.936774942,1.694335415,5.6,387270000,1.151047704,0.841018391,-4.555255686,-0.453619578,-1.84,-1.02,-1
23-Nov-94,Wednesday,Trading Day,6,1,0,1,0,0,0,0,0,6,0.205426386,18.41,0.866376969,1.694335415,5.6,430760000,1.450468045,0.847782865,-0.120686623,0.588038134,-0.15,1.07,1
24-Nov-94,Thursday,Holiday,7,1,0,1,0,0,0,0,0,6,0.217671662,18.41,0.866376969,1.694335415,5.6,430760000,1.332838269,0.848220206,-0.120686623,0.588038134,#N/A,#N/A,1
25-Nov-94,Friday,Trading Day,8,1,0,1,0,0,0,0,0,6.03,0.2434768,17.440001,0.948967778,1.694335415,5.6,118290000,0.331595324,0.957662077,1.31214217,-0.080940494,0.62,-0.03,-1
28-Nov-94,Monday,Trading Day,9,2,0,0,1,0,0,0,0,5.67,0.110561338,16.83,0.956625074,1.694335415,5.6,265480000,0.905982323,0.96666723,1.095702247,0.154683599,0.35,0.06,1
29-Nov-94,Tuesday,Trading Day,10,2,0,0,1,0,0,0,0,5.54,0.094238805,16.15,0.993807988,1.694335415,5.6,286620000,0.740103804,0.975770439,0.653032877,-0.041112301,0.25,-0.21,-1
30-Nov-94,Wednesday,Trading Day,11,2,0,0,1,0,0,0,0,5.66,0.175539983,15.95,1.020689718,1.694335415,5.6,298650000,0.693309499,0.95739031,-0.802085234,-0.196316515,-0.21,-0.63,-1
1-Dec-94,Thursday,Trading Day,12,2,0,0,1,0,0,0,0,5.49,0.3047247,16.690001,1.087477466,1.694335415,5.5,285920000,0.663757081,0.903769388,-2.663494529,-0.255383777,-1.04,-0.96,-1
2-Dec-94,Friday,Trading Day,13,2,0,0,1,0,0,0,0,5.42,0.305473871,16.549999,0.969184409,1.694335415,5.5,284750000,2.407219545,0.829630072,2.490262634,-0.376177652,0.71,-1.35,-1
5-Dec-94,Monday,Trading Day,14,3,0,0,0,1,0,0,0,5.4,0.301377789,16.1,0.960248447,1.694335415,5.5,258490000,0.973670333,0.830476695,0.116722749,-0.706158853,0.08,-1.9,-1
6-Dec-94,Tuesday,Trading Day,15,3,0,0,0,1,0,0,0,5.07,0.297849435,16.049999,0.902180742,1.694335415,5.5,298930000,1.042948852,0.831011802,-0.122988194,-0.438565585,-0.17,-1.59,-1
7-Dec-94,Wednesday,Trading Day,16,3,0,0,0,1,0,0,0,6.09,0.2325224,16.280001,0.800368501,1.694335415,5.5,283490000,0.949238239,0.83046898,-1.097421544,-0.330323681,-0.54,-1.2,-1
8-Dec-94,Thursday,Trading Day,17,3,0,0,0,1,0,0,0,5.53,0.03958114,18.15,0.709090909,1.694335415,5.5,362290000,1.267102686,0.843103569,-3.267463905,0.411045935,-1.43,0.36,1
9-Dec-94,Friday,Trading Day,18,3,0,0,0,1,0,0,0,5.48,0.061759904,16.040001,0.797381496,1.694335415,5.5,336440000,1.181527656,0.843972989,0.840356632,1.089354778,0.16,2.12,1
12-Dec-94,Monday,Trading Day,-6,-1,0,0,0,0,0,0,0,5.52,0.104948967,15.46,0.842173351,1.694335415,5.5,285730000,1.105381253,0.838781761,1.454689086,1.304053006,0.39,2.42,1
13-Dec-94,Tuesday,Trading Day,-5,-1,0,0,0,0,0,0,0,5.41,0.112079903,14.48,0.89640884,1.694335415,5.5,307110000,1.027364266,0.838269823,0.418221329,0.916496679,0.22,1.81,1
14-Dec-94,Wednesday,Trading Day,-4,-1,0,0,0,0,0,0,0,5.46,0.112757641,13.03,0.924788949,1.694335415,5.5,355000000,1.252248757,0.836567944,2.609426534,0.733677765,1.02,1.52,1
15-Dec-94,Thursday,Trading Day,-3,-1,0,0,0,0,0,0,0,5.61,0.45617457,12.87,0.965034965,1.694335415,5.5,332790000,0.918573518,0.834264858,0.124080308,0.480327958,0.33,1.12,1
16-Dec-94,Friday,Trading Day,-2,-1,0,0,0,0,0,0,0,5.34,0.465500243,12.79,0.9241595,1.694335415,5.5,481860000,1.432231601,0.869088157,1.913847774,0.46816076,0.46,0.75,1
19-Dec-94,Monday,Trading Day,-1,0,1,0,0,0,0,0,0,5.27,0.473532822,13.02,0.9241595,1.694335415,5.5,271850000,0.951422672,0.873170441,-0.483092552,0.110534781,-0.22,0.51,1
20-Dec-94,Tuesday,Trading Day,0,0,1,0,0,0,0,0,0,5.43,0.46953371,12.98,0.929892142,1.694335415,5.5,326530000,1.063234672,0.86993813,-0.495873242,0.207153291,-0.07,0.73,1
21-Dec-94,Wednesday,Trading Day,1,0,1,0,0,0,0,0,0,6.56,0.465116473,12.05,1.063070539,1.694335415,5.5,379130000,1.067971831,0.869717592,1.3426775,0.594861108,0.62,1.26,1
22-Dec-94,Thursday,Trading Day,2,0,1,0,0,0,0,0,0,5.8,0.193292278,12.42,1.035426731,1.694335415,5.5,340330000,1.022656931,0.868823588,0.063244322,0.149317005,-0.04,0.23,1
23-Dec-94,Friday,Trading Day,3,0,1,0,0,0,0,0,0,5.31,0.120336829,11.82,1.116751269,1.694335415,5.5,196540000,0.407877807,0.875005822,0.125717876,0.169318746,0.22,0.55,1
26-Dec-94,Monday,Holiday,4,1,0,1,0,0,0,0,0,5.31,0.295675176,11.82,1.116751269,1.694335415,5.5,196540000,0.722972227,0.902708018,0.125717876,0.169318746,#N/A,#N/A,1
27-Dec-94,Tuesday,Trading Day,5,1,0,1,0,0,0,0,0,5.6,0.314165561,12.07,1.18061309,1.694335415,5.5,211180000,0.646739963,0.920494851,1.442665843,-0.06017356,0.46,0.19,-1
28-Dec-94,Wednesday,Trading Day,6,1,0,1,0,0,0,0,0,5.48,0.413838018,12.81,1.056206089,1.694335415,5.5,246260000,0.649539736,0.883439892,-0.885043015,-0.367511359,-0.41,-0.53,-1
29-Dec-94,Thursday,Trading Day,7,1,0,1,0,0,0,0,0,5.49,0.659158916,12.86,1.049766719,1.694335415,5.5,250650000,0.736491053,0.840762277,0.163253026,0.005960736,0.28,0.21,1
30-Dec-94,Friday,Trading Day,8,1,0,1,0,0,0,0,0,4.94,0.669872056,13.2,0.99469697,1.694335415,5.5,256260000,1.303856721,0.839593134,-1.021743653,-0.064697646,-0.14,-0.12,-1
2-Jan-95,Monday,Holiday,9,2,0,0,1,0,0,0,0,4.94,0.507275637,13.2,0.99469697,0.898704383,5.6,256260000,1.303856721,0.833349484,-1.021743653,-0.064697646,#N/A,#N/A,-1
3-Jan-95,Tuesday,Trading Day,10,2,0,0,1,0,0,0,0,5.98,0.401858776,14.25,0.878596491,0.898704383,5.6,262450000,1.242778672,0.828597367,-0.094023156,0.198237695,-0.26,0.28,1
4-Jan-95,Wednesday,Trading Day,11,2,0,0,1,0,0,0,0,6.59,0.405996716,13.53,0.898004435,0.898704383,5.6,319510000,1.29744985,0.837952545,0.982317462,0.308677892,0.33,0.74,1
5-Jan-95,Thursday,Trading Day,12,2,0,0,1,0,0,0,0,5.72,0.093605047,13.5,0.95037037,0.898704383,5.6,309050000,1.232994215,0.838764463,-0.190038884,0.09885141,-0.05,0.32,1
6-Jan-95,Friday,Trading Day,13,2,0,0,1,0,0,0,0,5.52,0.037796447,13.13,0.845392232,0.898704383,5.6,308070000,1.202177476,0.837027704,0.204686271,0.129706869,0.18,0.38,1
9-Jan-95,Monday,Trading Day,14,3,0,0,0,1,0,0,0,5.52,0.029277002,13.33,0.835708927,0.898704383,5.6,278790000,1.08791852,0.833845742,0.08824678,0.553083583,0.08,1.07,1
10-Jan-95,Tuesday,Trading Day,15,3,0,0,0,1,0,0,0,5.44,0.020701967,12.52,0.941693291,0.898704383,5.6,352450000,1.342922461,0.834359256,0.458177832,0.902922252,0.2,1.78,1
11-Jan-95,Wednesday,Trading Day,16,3,0,0,0,1,0,0,0,5.44,0.084936951,12.15,0.952263374,0.898704383,5.6,346310000,1.083878439,0.836072458,-0.066814951,0.889388523,-0.09,1.8,1
12-Jan-95,Thursday,Trading Day,17,3,0,0,0,1,0,0,0,5.5,0.188742707,12.83,0.924395947,0.898704383,5.6,313040000,1.012910532,0.835891279,-0.03576159,0.879949396,0.01,1.74,1
13-Jan-95,Friday,Trading Day,18,3,0,0,0,1,0,0,0,5.47,0.187299099,11.1,1.094594595,0.898704383,5.6,336740000,1.093063265,0.835596672,2.321569845,0.588839533,0.87,1.16,1
16-Jan-95,Monday,Trading Day,19,4,0,0,0,0,1,0,0,5.47,0.186534817,11.14,1.148114901,0.898704383,5.6,315810000,1.13278812,0.830592437,1.837440123,-0.106512892,0.79,-0.22,-1
17-Jan-95,Tuesday,Trading Day,20,4,0,0,0,0,1,0,0,5.69,0.186534817,11.79,1.012722646,0.898704383,5.6,331520000,0.94061569,0.829700217,0.390509189,-0.360107941,0.22,-1.01,-1
18-Jan-95,Wednesday,Trading Day,21,4,0,0,0,0,1,0,0,5.06,0.139574182,11.57,0.990492653,0.898704383,5.6,344660000,0.995235483,0.829589022,-0.114010586,-0.427674155,-0.15,-1.07,-1
19-Jan-95,Thursday,Trading Day,22,4,0,0,0,0,1,0,0,5.44,0.046342411,11.86,0.94856661,0.898704383,5.6,297220000,0.949463327,0.831044529,-1.491310906,-0.237950052,-0.57,-0.72,-1
